3181,"Phoenix",1998,4,"Lakeshore Entertainment"
3186,"Pi",1998,4,"Harvest Filmworks"
3206,"Place Called Truth, A",1998,4,"The Zalman King Company"
3219,"Players Club, The",1998,4,"New Line Cinema"
3220,"Playing by Heart",1998,4,"Hyperion Pictures"
3224,"Pleasantville",1998,3,"Larger Than Life Productions"
3238,"Polish Wedding",1998,3,"Addis Wechsler Pictures"
3250,"Possums",1998,2,"HSX Films"
3254,"Postmortem",1998,4,"Filmwerks"
3262,"Practical Magic",1998,3,"DiNovi Pictures"
3275,"Price Above Rubies, A",1998,4,"GreeneStreet Films Inc."
3282,"Primary Colors",1998,4,"Award Entertainment"
3286,"Prince of Egypt, The",1998,2,"DreamWorks SKG"
3296,"Process, The",1998,4,"Pinoy Productions"
3307,"Prophecy II, The",1998,4,"NEO Motion Pictures"
3367,"Rat Pack, The",1998,4,"Home Box Office (HBO)"
3380,"Reach the Rock",1998,4,"Gramercy Pictures"
3382,"Real Howard Spitz, The",1998,2,"Metrodome Films"
3385,"Reaper",1998,4,"IFM Film Associates"
3418,"Relax... Its Just Sex",1998,4,"Forefront Films"
3423,"Renegade Force",1998,4,"Triple Peak Productions"
3424,"Replacement Killers, The",1998,4,"Brillstein-Grey Entertainment"
3430,"Rescuers: Stories of Courage: Two Couples",1998,2,"Barwood Films"
3433,"Restaurant",1998,4,"Chaiken Films"
3444,"Return to Paradise",1998,4,"PolyGram Filmed Entertainment"
3446,"Revengers Comedies, The",1998,3,"Artisan Entertainment"
3451,"Ricochet River",1998,4,"Dee Gee Entertainment"
3452,"Ride",1998,4,"Miramax Films"
3463,"Ringmaster",1998,4,"Artisan Entertainment"
3473,"River Red",1998,4,"Drilling Films"
3506,"Ronin",1998,4,"FGM Entertainment"
3517,"Rounders",1998,4,"Miramax Films"
3520,"Route 9",1998,4,"Capital Arts Entertainment"
4427,"Vig",1998,4,"Angry Mob"
3541,"Rush Hour",1998,3,"New Line Cinema"
3543,"Rushmore",1998,4,"American Empirical"
3553,"Safe Men",1998,4,"Andell Entertainment"
3562,"Sand Trap",1998,4,"Looking Glass Films"
3576,"Savior",1998,4,"Initial Entertainment Group (IEG)"
3622,"Secret Kingdom, The",1998,2,"Kushner-Locke Company"
3688,"Shadrach",1998,3,"Millennium Films Inc."
3692,"Shakespeare in Love",1998,4,"Bedford Falls Productions"
3726,"Shot Through the Heart",1998,4,"LeFrak Productions"
3736,"Shrunken City, The",1998,2,"Kushner-Locke Company"
3743,"Siege, The",1998,4,"20th Century Fox"
3752,"Simon Birch",1998,2,"Caravan Pictures"
3756,"Simple Plan, A",1998,4,"Mutual Film Company"
3776,"Six Ways to Sunday",1998,4,"Prosperity Electric"
3777,"Six-String Samurai",1998,3,"HSX Films"
3793,"Skyggen",1998,4,"Scanbox Entertainment"
3796,"Slam",1998,4,"Off Line Entertainment Group"
3800,"Slappy and the Stinkers",1998,2,"The Bubble Factory"
3808,"Sliding Doors",1998,4,"Mirage Enterprises"
3810,"Slums of Beverly Hills",1998,4,"20th Century Fox"
3812,"Small Soldiers",1998,3,"Amblin Entertainment"
3819,"Smoke Signals",1998,3,"ShadowCatcher Entertainment"
3821,"Snake Eyes",1998,4,"DeBart"
3839,"Soldier",1998,4,"Jerry Weintraub Productions"
3841,"Soldiers Daughter Never Cries, A",1998,4,"Capitol Films"
3842,"Soldiers Sweetheart, A",1998,4,"Moloney/Donnelly Productions"
3848,"Some Girl",1998,4,"Meridian Entertainment"
3859,"Sometimes They Come Back... For More",1998,4,"Trimark Pictures"
3860,"Somewhere in the City",1998,4,"Sideshow Inc."
3877,"Souler Opposite, The",1998,4,"Buffalo Jump Productions"
3880,"Sour Grapes",1998,4,"Castle Rock Entertainment"
3884,"Southie",1998,4,"Prophecy Pictures Ltd."
3892,"Sparkler",1998,4,"Conspiracy Entertainment"
3894,"Special Delivery",1998,2,"Wicked Pictures"
3898,"Species II",1998,4,"FGM Entertainment"
3902,"Sphere",1998,3,"Baltimore Pictures"
3923,"St. Ives",1998,4,"Icon Entertainment International"
3934,"Star Trek: Insurrection",1998,2,"Paramount Pictures"
3951,"State of Mind, A",1998,4,"Kelly's Eye Productions"
3963,"Stepmom",1998,3,"1492 Pictures"
3973,"Stolen Heart",1998,4,"Backroad Film Corporation"
3977,"Storefront Hitchcock",1998,3,"Clinica Estetico"
3988,"Strangeland",1998,4,"Snider Than Thou Productions Inc."
3999,"Stricken",1998,4,"ChillStarr Pictures"
4000,"Strike!",1998,3,"Redeemable Features"
4011,"Sublet",1998,4,"Krasko Productions Inc."
4015,"Substitute 2: Schools Out, The",1998,4,"Dinamo Entertainment"
4055,"Susans Plan",1998,4,"Kushner-Locke Company"
4087,"Tactical Assault",1998,4,"Hess/Kallberg Productions"
4098,"Tale of the Mummy",1998,4,"7th Voyage"
4104,"Talk of Angels",1998,3,"Kan Zamia-a"
4108,"Tango",1998,3,"Adela Pictures"
4115,"Tarzan and the Lost City",1998,2,"Alta Vista Productions"
4128,"Telling You",1998,4,"Division I Entertainment, Inc."
4129,"Tempest, The",1998,3,"Bonnie Raskin Productions"
4145,"Testing the Limits",1998,4,"Mystique Films Inc."
4154,"Theory of Flight, The",1998,4,"Distant Horizons"
4156,"Theres No Fish Food In Heaven",1998,4,"Storm Entertainment"
4157,"Theres Something About Mary",1998,4,"20th Century Fox"
4163,"Thief & the Stripper, The",1998,4,"Gold Leaf Entertainment"
4166,"Thin Red Line, The",1998,4,"Fox 2000 Pictures"
4179,"This Is the Sea",1998,4,"First Look Pictures Releasing"
4191,"Thunder Point",1998,4,"Telescene Film Group Productions"
4192,"Thursday",1998,4,"PolyGram Filmed Entertainment"
4194,"Tian yu",1998,4,"Good Machine"
4195,"Tic Code, The",1998,4,"Gun for Hire Films"
4203,"Tiger Woods Story, The",1998,3,"MTV Productions"
4255,"Train de vie",1998,4,"Eurimages"
4295,"True Friends",1998,4,"2nd Generation Films"
4299,"Truman Show, The",1998,2,"Paramount Pictures"
4312,"Twilight",1998,4,"Cinehaus"
4335,"U.S. Marshals",1998,3,"Kopelson Entertainment"
4351,"Under Heaven",1998,4,"Banner Entertainment"
4362,"Undercurrent",1998,4,"Fries/Schultz Film Group"
4372,"Universal Soldier II: Brothers in Arms",1998,4,"Catalyst Entertainment Production"
4383,"Upstate",1998,4,"The Shooting Gallery"
4384,"Urban Legend",1998,4,"Original Film"
4401,"Vampires",1998,4,"Film Office"
4410,"Velocity of Gary, The",1998,4,"A Dan Lupovitz / Joe Simon Production"
4412,"Velvet Goldmine",1998,4,"Goldwyn Films"
4421,"Very Bad Things",1998,4,"Initial Entertainment Group (IEG)"
4431,"Violon rouge, Le",1998,4,"Mikado Films"
4438,"Virtual Encounters 2",1998,4,"Surrender Cinema"
4450,"Vivero Letter, The",1998,4,"Promark Entertainment Group"
4472,"Waking Ned",1998,2,"Bonaparte Films"
4490,"Warm Texas Rain",1998,4,"Impulse Productions, Inc."
4504,"Waterboy, The",1998,3,"Touchstone Pictures"
4517,"Wedding Singer, The",1998,3,"Juno Pix"
4526,"Went to Coney Island on a Mission From God... Be Back by Five",1998,4,"Evenmore Entertainment"
4532,"What Dreams May Come",1998,3,"Interscope Communications"
4541,"Whatever",1998,4,"Anyway Productions"
4545,"When Justice Fails",1998,4,"Danger Inc."
4552,"When Trumpets Fade",1998,4,"Citadel Entertainment"
4562,"White Raven, The",1998,4,"Cabin Fever Entertainment Inc."
4574,"Why Do Fools Fall In Love",1998,4,"Rhino Films"
4575,"Wicked",1998,4,"Frankestein Entertainment"
4578,"Wide Awake",1998,2,"Miramax Films"
4582,"Wilbur Falls",1998,4,"Vexatious Films"
4590,"Wild Things",1998,4,"Mandalay Entertainment"
4598,"Winchell",1998,4,"Fried Films"
4608,"Wisdom of Crocodiles, The",1998,4,"Film Foundry Partners"
4626,"With Friends Like These...",1998,4,"Parkway"
4629,"Without Limits",1998,3,"Cruise-Wagner Productions"
4645,"Wonderful Ice Cream Suit, The",1998,2,"Walt Disney Pictures"
4650,"Woo",1998,4,"Gotham Entertainment"
4661,"Wrongfully Accused",1998,3,"Morgan Creek Productions"
4665,"X Files, The",1998,3,"20th Century Fox"
4681,"Youve Got Mail",1998,2,"Warner Bros."
4684,"Your Friends & Neighbors",1998,4,"Fleece"
4687,"Zero Effect",1998,4,"Castle Rock Entertainment"
4734,"École de la chair, L",1998,4,"Bel Age Distribution"
4714,"Last Don II, The",1998,4,"Konigsberg/Sanitsky Company"
4,"10 Things I Hate About You",1999,3,"Jaret Entertainment"
9,"13th Warrior, The",1999,4,"Touchstone Pictures"
13,"18 Shades of Dust",1999,4,"Shades Productions, Inc."
17,"200 Cigarettes",1999,4,"Dogstar Films"
22,"24 Hour Woman, The",1999,4,"Dirt Road Productions, King City"
30,"4th Floor, The",1999,4,"Millennium Films Inc."
38,"8MM",1999,4,"Columbia Pictures Corporation"
44,"Abilene",1999,2,"Clear Stream Pictures"
61,"Active Stealth",1999,4,"Phoenician Entertainment"
73,"After Alice",1999,4,"Promark Entertainment Group"
77,"Agnes Browne",1999,4,"Hell's Kitchen Films"
90,"Alchemists, The",1999,3,"CLT-UFA International"
102,"Alien Cargo",1999,2,"Wilshire Court Productions"
118,"All the Rage",1999,4,"Mutual Films International"
138,"American Beauty",1999,4,"DreamWorks SKG"
142,"American Movie: The Making of Northwestern",1999,4,"Bluemark Productions"
146,"American Pie",1999,4,"Universal Pictures"
165,"Analyze This",1999,4,"Baltimore Pictures"
171,"Andromina: The Pleasure Planet",1999,4,"Surrender Cinema"
176,"Angels Dance",1999,4,"Promark Entertainment Group"
186,"Anna and the King",1999,3,"Fox 2000 Pictures"
190,"Annihilation of Fish, The",1999,4,"American Sterling Productions"
198,"Any Given Sunday",1999,4,"Illusion Entertainment"
199,"Anywhere But Here",1999,3,"20th Century Fox"
200,"Apartment Complex, The",1999,4,"Sterling Pacific Films"
214,"Arlington Road",1999,4,"Arlington Road Productions Corporation"
238,"Astronauts Wife, The",1999,4,"Mad Chance"
240,"At First Sight",1999,3,"Metro-Goldwyn-Mayer (MGM)"
245,"Atomic Train",1999,3,"Dennis Hammer Productions"
255,"Austin Powers: The Spy Who Shagged Me",1999,3,"Eric's Boy"
258,"Avalanche",1999,3,"Ian Page Productions"
270,"Baby Geniuses",1999,2,"Crystal Sky Communications"
276,"Bachelor, The",1999,3,"George Street Pictures"
288,"Bad City Blues",1999,4,"Bad City Pictures LLC"
319,"Base, The",1999,4,"American World Pictures"
322,"Basket, The",1999,2,"North by Northwest Entertainment"
343,"Beautiful People",1999,4,"Tall Stories"
362,"Beowulf",1999,4,"Capitol Films"
365,"Best Laid Plans",1999,4,"Dogstar Films"
371,"Better Than Chocolate",1999,4,"Rave Film Inc."
382,"Beyond the Mat",1999,4,"Imagine Entertainment"
384,"Bicentennial Man",1999,2,"1492 Pictures"
386,"Big Brass Ring, The",1999,4,"Millennium Films Inc."
388,"Big Daddy",1999,3,"Jack Giarraputo Productions"
396,"Big Kahuna, The",1999,4,"Franchise Pictures"
403,"Big Tease, The",1999,4,"Crawford P.Inc."
423,"BitterSweet",1999,4,"Dog Ate My Script, Inc."
424,"Black and White",1999,4,"Bigel/Mailer Films"
452,"Blair Witch Project, The",1999,4,"Blair Witch Film Partners"
454,"Blast from the Past",1999,3,"Forge"
486,"Blowback",1999,4,"American World Pictures"
492,"Blue Ridge Fall",1999,4,"Filmwave Pictures"
496,"Bobby G. Cant Swim",1999,4,"Cineblast Productions Inc."
504,"Body Shots",1999,4,"Colomby/Keaton Productions"
515,"Bone Collector, The",1999,4,"Columbia Pictures Corporation"
522,"Boondock Saints, The",1999,4,"B.D.S. Productions Inc."
540,"Bowfinger",1999,3,"Imagine Entertainment"
550,"Boys Dont Cry",1999,4,"Hart-Sharp Entertainment"
558,"Bravo Two Zero",1999,4,"Icon Entertainment International"
566,"Breakfast of Champions",1999,4,"Flying Heart Films"
578,"Bridge of Dragons",1999,4,"Nu Image"
584,"Bringing Out the Dead",1999,4,"De Fina-Cappa"
586,"Brokedown Palace",1999,3,"20th Century Fox"
605,"Brylcreem Boys, The",1999,3,"Rough Magic Films"
610,"Buddy Boy",1999,4,"Independent Pictures"
622,"But Im a Cheerleader",1999,4,"Cheerleader LLC"
638,"Camouflage",1999,4,"Camouflage Productions Inc."
641,"Cant Be Heaven",1999,2,"Charles O'Brien Productions"
659,"Carnal Desires",1999,4,"HollyDream Productions"
676,"Catfish in Black Bean Sauce",1999,3,"Black Hawk Entertainment"
687,"Cement",1999,4,"Ocelot Films, Inc."
715,"Cherry",1999,4,"Cypress Films"
719,"Children of the Corn 666: Isaacs Return",1999,4,"Blue Rider Pictures"
728,"Chill Factor",1999,4,"Morgan Creek Productions"
729,"Chillicothe",1999,4,"Blue Yonder Films"
746,"Cider House Rules, The",1999,3,"Film Colony"
751,"Citizen Toxie: The Toxic Avenger Part 4",1999,4,"Troma Entertainment Inc."
763,"Clean and Narrow",1999,4,"Del Mar Productions"
781,"Clubland",1999,4,"Interpid Entertainment"
789,"Cold Hearts",1999,4,"Shifty'z WorldWide Entertainment, inc."
792,"Collectors, The",1999,4,"Cinefile Productions"
793,"Color of Courage, The",1999,2,"Studios USA"
794,"Colorz of Rage",1999,4,"Eagle Rock Entertainment"
806,"Confession, The",1999,4,"El Dorado Pictures"
822,"Convergence",1999,4,"Rampage Entertainment Inc."
825,"Cookies Fortune",1999,3,"Elysian Dreams"
827,"Cooler Climate, A",1999,4,"Paramount Network Television Productions"
834,"Corporate Fantasy",1999,4,"Mystique Films Inc."
836,"Corrupt",1999,4,"Detonator Productions Inc."
837,"Corruptor, The",1999,4,"Illusion Entertainment Group"
839,"Cotton Mary",1999,4,"Merchant-Ivory Productions"
849,"Coyote Moon",1999,4,"Lomax Productions"
857,"Cradle Will Rock",1999,4,"Cradle Productions, Inc."
864,"Crazy in Alabama",1999,3,"Green Moon Productions"
894,"Cruel Intentions",1999,4,"Columbia Pictures Corporation"
909,"Curtain Call",1999,3,"Longfellow Pictures"
922,"D.R.E.A.M. Team",1999,4,"BKS/Bates Entertainment"
1003,"Deal of a Lifetime",1999,2,"Tomorrow Film Corporation"
1016,"Deep Blue Sea",1999,4,"Groucho III Film Partnership"
1020,"Deep End of the Ocean, The",1999,3,"Columbia Pictures Corporation"
1035,"Dementia",1999,4,"Angeltide"
1051,"Desperate But Not Serious",1999,4,"Desperate, Inc."
1057,"Detroit Rock City",1999,4,"Base 12 Productions"
1058,"Deuce Bigalow: Male Gigolo",1999,4,"Happy Madison"
1070,"Diamonds",1999,3,"Total Film Group"
1073,"Dick",1999,3,"Pacific Western"
1087,"Diplomatic Siege",1999,4,"Tapestry Films"
1099,"Distraction, The",1999,4,"Brook Stickleback Productions"
1105,"Do Not Disturb",1999,4,"CLT-UFA International"
1110,"Dog of Flanders, A",1999,2,"Woodbridge Films"
1114,"Dogma",1999,4,"View Askew Productions"
1132,"Doomsdayer",1999,4,"ABS-CBN Entertainment"
1138,"Double Jeopardy",1999,4,"Paramount Pictures"
1169,"Dreaming of Joseph Lees",1999,4,"Chritopher Milburn Production"
1174,"Drive Me Crazy",1999,3,"Amy Robinson Productions"
1177,"Drop Dead Gorgeous",1999,3,"Capella International"
1179,"Drowning on Dry Land",1999,4,"Cineville Inc."
1185,"Dudley Do-Right",1999,2,"Davis Entertainment"
1204,"Earthly Possessions",1999,4,"Rastar Pictures"
1205,"Easier Said",1999,4,"23 Frames LLC"
1207,"Eastside",1999,4,"Candlelight Films"
1217,"Eden Myth, The",1999,4,"Tuesday Night Movies, Inc."
1222,"Edtv",1999,3,"Imagine Entertainment"
1224,"Eight Days a Week",1999,4,"Underdog Productions LLC"
1228,"Election",1999,4,"Bona Fide Productions"
1252,"End of Days",1999,4,"Beacon Communications LLC"
1253,"End of the Affair, The",1999,4,"Columbia Pictures Corporation"
1256,"Enemy Action",1999,4,"Concord Pictures"
1266,"Entrapment",1999,3,"New Regency Pictures"
1267,"Entropy",1999,4,"Baldwin/Cohen Productions"
1272,"Equinox Knocks",1999,4,"Foli Productions & Z Pictures"
1298,"Escape from Mars",1999,2,"Credo Entertainment Group"
1316,"Everybody Loves Sunshine",1999,4,"BV Films International"
1327,"Excellent Cadavers",1999,4,"Dir International Films"
1331,"Execution of Justice",1999,4,"Daly-Harris Productions"
1335,"eXistenZ",1999,4,"Natural Nylon Entertainment"
1355,"Eye of the Beholder",1999,4,"Ambridge Film Partnership"
1358,"Eyes Wide Shut",1999,4,"Hobby Films"
1359,"F-Zone, The",1999,3,"THF Pictures"
1361,"Facade",1999,4,"Cineville Inc."
1383,"Family of Cops III",1999,3,"The Cramer Company"
1413,"Fear: Resurrection, The",1999,4,"Ubiquitous Productions Inc."
1420,"Felicias Journey",1999,3,"Icon Entertainment International"
1432,"Fever",1999,4,"Fever Productions Inc."
1436,"Fight Club",1999,4,"Art Linson Productions"
1446,"Final Voyage",1999,4,"Final V Films"
1449,"Finding Kelly",1999,2,"Finding Kelly Films"
1466,"Five Aces",1999,4,"Phoenician Entertainment"
1472,"Flawless",1999,4,"Tribeca Productions"
1480,"Florentine, The",1999,4,"American Zoetrope"
1499,"For Love of the Game",1999,3,"Beacon Communications LLC"
1504,"Forbidden Highway",1999,4,"Cameo Films"
1508,"Forces of Nature",1999,3,"DreamWorks SKG"
1509,"Foreign Correspondents",1999,3,"Cassava Films"
1517,"Fortress 2",1999,4,"Gower Productions"
1610,"Get Bruce",1999,4,"AJK"
1531,"Freak",1999,4,"Innerworld Pictures"
1532,"Freak Talks About Sex",1999,4,"Centre Street Productions"
1542,"Freeway II: Confessions of a Trickbaby",1999,4,"Kushner-Locke Company"
1552,"Friends & Lovers",1999,4,"C.E.O. Films"
1557,"From Dusk Till Dawn 2: Texas Blood Money",1999,4,"A Band Apart"
1561,"Fugitive Mind",1999,3,"Synthetic Film Works"
1582,"Galaxy Quest",1999,2,"DreamWorks SKG"
1586,"Game Day",1999,4,"Core Productions Inc."
1603,"Generals Daughter, The",1999,4,"Neufeld Rehme Productions"
1621,"Ghost Dog: The Way of the Samurai",1999,4,"JVC Entertainment"
1634,"Girl, Interrupted",1999,4,"3 Arts Entertainment"
1647,"Gloria",1999,4,"Columbia Pictures Corporation"
1649,"Go",1999,4,"Banner Entertainment"
1653,"Goat on Fire and Smiling Fish",1999,4,"One Sock Productions"
1661,"Gojira ni-sen mireniamu",1999,2,"Toho Pictures Inc."
1676,"Goodbye Lover",1999,4,"Gotham Entertainment Group"
1694,"Green Mile, The",1999,4,"Castle Rock Entertainment"
1698,"Grey Owl",1999,3,"Ajawaan Productions"
1710,"Guest House Paradiso",1999,4,"PolyGram Films International"
1714,"Guinevere",1999,4,"Bandeira Entertainment"
1746,"Happy Face Murders",1999,4,"Cosgrove/Meurer Productions"
1748,"Happy, Texas",1999,3,"Marked Entertainment"
1762,"Harlem Aria",1999,4,"Bent Nail Productions"
1771,"Harvest",1999,4,"Goldheart Pictures"
1776,"Haunting of Hell House, The",1999,4,"New Concorde"
1777,"Haunting, The",1999,3,"DreamWorks SKG"
1800,"Held Up",1999,3,"Neal H. Moritz Productions"
1823,"Hidden Beauties",1999,4,"Surrender Cinema"
1825,"Hidden Passion",1999,4,"MRG Entertainment"
1851,"History Is Made at Night",1999,4,"Upstream Pictures"
1856,"Hitmans Run",1999,4,"Hitman's Run Productions"
1871,"Holy Smoke",1999,4,"Miramax Films"
1896,"Hot Boyz",1999,4,"No Limit Films"
1914,"House on Haunted Hill",1999,4,"Dark Castle Entertainment"
1931,"Human Traffic",1999,4,"Fruit Salad Films"
1933,"Hungry Bachelors Club, The",1999,3,"Mama's Boys, L.L.C."
1941,"Hurricane, The",1999,4,"Azoff Entertainment"
1966,"Ill Take You There",1999,4,"Stark Productions"
1975,"Icebreaker",1999,3,"Artist View Entertainment"
1976,"Ideal Husband, An",1999,3,"Fragile Films"
1978,"Idle Hands",1999,4,"Columbia Pictures Corporation"
1985,"If... Dog... Rabbit...",1999,4,"Franchise Pictures"
1988,"Illicit Lovers",1999,4,"MRG Entertainment"
2002,"In Dreams",1999,4,"Amblin Entertainment"
2011,"In the Company of Spies",1999,3,"Cort/Madden Productions"
2036,"Inherit the Wind",1999,2,"MGM Television"
2039,"Injong sajong polkot opta",1999,4,"Kookmin Venture Capital"
2048,"Inspector Gadget",1999,2,"Caravan Pictures"
2050,"Instinct",1999,4,"Spyglass Entertainment"
2053,"Interceptors",1999,4,"Interceptors Productions, Inc."
2066,"Introducing Dorothy Dandridge",1999,4,"Esparza/Katz Productions"
2079,"Iron Giant, The",1999,2,"Warner Bros. Animation"
2088,"Item, The",1999,4,"Silver Sage Productions"
2092,"Jack Bull, The",1999,4,"Home Box Office (HBO)"
2107,"Jakob the Liar",1999,3,"Blue Wolf"
2113,"Jawbreaker",1999,4,"Crossroads Films"
2545,"Lush",1999,4,"i5 Films"
2124,"Jesus Son",1999,4,"Blue Sky Studios"
2131,"Jimmy Zip",1999,4,"Image Network"
2141,"Joe the King",1999,4,"49th Parallel"
2162,"Joyriders, The",1999,3,"Joyriders Productions, LLC"
2168,"Judgment Day",1999,4,"Cinetel Films"
2171,"Julien Donkey-Boy",1999,4,"391 Productions"
2183,"Just Looking",1999,4,"Camellia Productions"
2186,"Just One Time",1999,4,"Danger Filmworks"
2187,"Just the Ticket",1999,4,"CineSon Productions"
2192,"K-911",1999,3,"Universal Pictures"
2201,"Kates Addiction",1999,4,"Table 7 Productions"
2225,"Kikujiro no natsu",1999,3,"Tokyo FM Broadcasting Company"
2227,"Kill the Man",1999,4,"Fresh Produce Company"
2238,"Killing the Badge",1999,4,"Sturghill Productions"
2242,"Kimberly",1999,4,"Kimberly Productions Inc."
2243,"King Cobra",1999,3,"Trimark Pictures"
2255,"Kiss the Sky",1999,4,"Metro-Goldwyn-Mayer (MGM)"
2256,"Kiss Toledo Goodbye",1999,4,"Award Entertainment"
2269,"Knockout",1999,4,"C.E.O. Films"
2270,"Kolobos",1999,4,"Armitage Pictures"
2272,"Komodo",1999,3,"Scanbox Asia Pacific Ltd."
2296,"Lake Placid",1999,4,"Digital Domain"
2303,"Lansky",1999,4,"Frederick Zollo Productions"
2317,"Last Chance",1999,4,"The Last Chance Picture Company"
2327,"Last Man On Planet Earth, The",1999,3,"Paramount Television"
2331,"Last Marshal, The",1999,4,"Filmtown Entertainment"
2346,"Last September, The",1999,4,"Matrix Films"
2353,"Late Last Night",1999,4,"Screenland Pictures"
2354,"Late Night Sessions",1999,4,"Minna Street Flick Inc."
2382,"Lengua de las mariposas, La",1999,4,"Canal+ España [es]"
2387,"Lesson Before Dying, A",1999,3,"Ellen M. Krass Productions"
2389,"Let the Devil Wear Black",1999,4,"New Moon Productions"
2404,"Life",1999,4,"Imagine Entertainment"
2407,"Life Before This, The",1999,4,"Thump Productions"
2416,"Light It Up",1999,4,"Edmonds Entertainment"
2417,"Lighthouse",1999,4,"Tungsten Pictures"
2423,"Limbo",1999,4,"Green/Renzi"
2424,"Limey, The",1999,4,"Artisan Entertainment"
2481,"Loss of Sexual Innocence, The",1999,4,"Newmarket Capital Group LLC"
2488,"Lost Son, The",1999,4,"The Film Consortium"
2497,"Love and Action in Chicago",1999,4,"Gold/Basulto Entertainment"
2509,"Love Letter, The",1999,3,"DreamWorks SKG"
2514,"Love Stinks",1999,4,"Baumgarten-Prophet Entertainment"
2532,"Loving Jezebel",1999,4,"Black Entertainment Television (BET)"
2543,"Lured Innocence",1999,4,"Lured Innocence Productions Inc."
2550,"Macbeth in Manhattan",1999,4,"Amber Waves"
2561,"Made Men",1999,4,"Decade Pictures"
2570,"Magnolia",1999,4,"Ghoulardi Film Company"
2575,"Major Rock",1999,4,"Code Name"
2584,"Mambo Café",1999,3,"Kushner-Locke Company"
2590,"Man of the Century",1999,4,"Jubilee Pictures Corporation"
2604,"Mansfield Park",1999,3,"HAL Films"
2605,"Map of the World, A",1999,4,"Cineventa"
2618,"Mascara",1999,4,"Anamorph Films"
2627,"Match, The",1999,3,"Allan Scott Productions"
2631,"Mating Habits of the Earthbound Human, The",1999,4,"Earthbound Human Productions, Inc."
2632,"Matrix, The",1999,4,"Groucho II Film Partnership"
2655,"Mean Streak",1999,4,"Phyllis Carlyle Productions"
2659,"Meet Prince Charming",1999,4,"Phoenician Entertainment"
2682,"Message in a Bottle",1999,3,"Bel Air Entertainment"
2693,"Mickey Blue Eyes",1999,3,"Castle Rock Entertainment"
2702,"Midsummer Nights Dream, A",1999,3,"Fox Searchlight Pictures"
2713,"Million Dollar Kid, The",1999,2,"Crystal Sky Communications"
2721,"Minus Man, The",1999,4,"The Shooting Gallery"
2722,"Mio viaggio in Italia, Il",1999,3,"Cappa Production"
2730,"Miss Julie",1999,4,"Moonstone Entertainment"
3235,"Poison",1999,4,"BLT"
2743,"Mod Squad, The",1999,4,"Metro-Goldwyn-Mayer (MGM)"
2750,"Molly",1999,3,"Absolute Entertainment"
2772,"Morgans Ferry",1999,3,"Morgan's Ferry Productions LLC"
2791,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",1999,3,"Fourth Floor Pictures"
2809,"Mumford",1999,4,"Kasdan Pictures"
2811,"Mummy, The",1999,3,"Alphaville Films"
2819,"Muse, The",1999,3,"October Films"
2821,"Music of the Heart",1999,2,"Craven-Maddalena Films"
2826,"Mutiny",1999,3,"Big Productions"
2838,"My Favorite Martian",1999,2,"Walt Disney Pictures"
2844,"My Life So Far",1999,3,"Enigma"
2853,"Mystery Men",1999,3,"Dark Horse Entertainment"
2856,"Mystery, Alaska",1999,4,"Baldwin/Cohen Productions"
2859,"Nadie conoce a nadie",1999,4,"Canal+ España [es]"
2884,"Never Been Kissed",1999,3,"Bushwood Pictures"
2890,"New Blood",1999,4,"Applecreek Communications, Inc."
2905,"Nice Guys Sleep Alone",1999,4,"Lunacy Unlimited Productions"
2928,"Ninth Gate, The",1999,4,"Kino Vision"
2929,"Ninth Street",1999,4,"Hodcarrier Films"
2966,"Notting Hill",1999,3,"Bookshop Productions"
2986,"October Sky",1999,2,"Universal Pictures"
2994,"Office Space",1999,4,"Cubicle Inc."
3015,"One Day in September",1999,4,"Arthur Cohn Productions"
3024,"One Small Hero",1999,2,"One Small Hero Incorporated"
3025,"One Special Night",1999,2,"Green/Epstein Productions"
3031,"Onegin",1999,4,"Baby Productions"
3039,"Operation Splitsville",1999,3,"Film Bridge International"
3061,"Other Sister, The",1999,3,"Touchstone Pictures"
3073,"Out of the Cold",1999,4,"Maksla Productions"
3077,"Out-of-Towners, The",1999,3,"Cherry Alley Productions"
3079,"Outfitters, The",1999,3,"New Skivvies Films"
3080,"Outlaw Justice",1999,4,"Once Upon a Time Films"
3083,"Outside Providence",1999,4,"Eagle Beach"
3092,"Oxygen",1999,4,"Abandon Pictures"
3095,"Packing Suburbia, A",1999,4,"Suburban Filmworks Inc."
3103,"Palmers Pick Up",1999,4,"ACC Entertainment & Company"
3140,"Payback",1999,4,"Icon Entertainment International"
3173,"Phantom Town",1999,2,"Canarom Films"
3197,"Pimps Up, Hos Down",1999,4,"Delta Entertainment"
3202,"Pirates of the Plain",1999,2,"Pirates Productions"
3214,"Play It to the Bone",1999,4,"Shanghai'd Films"
3227,"Pleasurecraft",1999,4,"Surrender Cinema"
3230,"Plunkett & Macleane",1999,4,"Gramercy Pictures"
3244,"Pop & Me",1999,3,"Fish Eggs"
3245,"Pornographer, The",1999,4,"Integrity Pictures"
3299,"Progeny",1999,4,"Progeny Films Inc."
3309,"Prophets Game, The",1999,4,"Prophet's Productions"
3313,"Pros and Cons",1999,4,"Abandon Pictures"
3325,"Pups",1999,6,"Allied Entertainment Group"
3330,"Pushing Tin",1999,4,"3 Miles Apart Productions Ltd."
3349,"Rage: Carrie 2, The",1999,4,"Red Bank Films"
